source,target,source_UniProtKB-Swiss-Prot,target_UniProtKB-Swiss-Prot
ENSG00000121058,ENSG00000131467,P38432,P61289
ENSG00000121067,ENSG00000172936,O43791,Q99836
ENSG00000121481,ENSG00000131508,Q99496,P62837
ENSG00000121481,ENSG00000168283,Q99496,P35226
ENSG00000121481,ENSG00000185619,Q99496,Q3KNV8
ENSG00000121481,ENSG00000277258,Q99496,P35227
ENSG00000121570,ENSG00000141985,Q7L190,Q99961
ENSG00000122359,ENSG00000249915,P50995,O75340
ENSG00000122585,ENSG00000131408,P01303,P55055
ENSG00000123080,ENSG00000135446,P42773,P11802
ENSG00000123091,ENSG00000131508,Q9Y3C5,P62837
ENSG00000123091,ENSG00000172053,Q9Y3C5,P47897
ENSG00000123124,ENSG00000197070,Q9H0M0,Q8N5I2
ENSG00000123136,ENSG00000205323,O00148,P82979
ENSG00000123143,ENSG00000127191,Q16512,Q12933
ENSG00000123143,ENSG00000127914,Q16512,Q99996
ENSG00000123143,ENSG00000277586,Q16512,P07196
ENSG00000123240,ENSG00000123240,Q96CV9,Q96CV9
ENSG00000123240,ENSG00000145901,Q96CV9,Q15025
ENSG00000123349,ENSG00000143256,Q99471,Q9UHV9
ENSG00000123395,ENSG00000175224,Q9BSB4,O75143
ENSG00000123505,ENSG00000123505,P17707,P17707
ENSG00000123609,ENSG00000174744,Q13287,Q9HCU9
ENSG00000124171,ENSG00000163558,Q9BYG5,P41743
ENSG00000124356,ENSG00000177885,O95630,P62993
ENSG00000124356,ENSG00000255112,O95630,Q7LBR1
ENSG00000124380,ENSG00000135250,Q8WVK2,P78362
ENSG00000124507,ENSG00000165912,Q9BY11,Q9UKS6
ENSG00000124713,ENSG00000137486,Q14749,P49407
ENSG00000124762,ENSG00000132646,P38936,P12004
ENSG00000124762,ENSG00000250506,P38936,Q00526
ENSG00000124788,ENSG00000124788,P54253,P54253
ENSG00000124788,ENSG00000127191,P54253,Q12933
ENSG00000124788,ENSG00000142698,P54253,Q6P1W5
ENSG00000124788,ENSG00000157110,P54253,Q93062
ENSG00000124788,ENSG00000158246,P54253,Q96A09
ENSG00000124788,ENSG00000166348,P54253,Q70EL1
ENSG00000124788,ENSG00000182149,P54253,P53990
ENSG00000125354,ENSG00000184702,Q14141,Q99719
ENSG00000125733,ENSG00000125733,Q15642,Q15642
ENSG00000125733,ENSG00000140750,Q15642,Q68EM7
ENSG00000125743,ENSG00000139343,P62316,P62306
ENSG00000125753,ENSG00000159840,P50552,Q15942
ENSG00000125826,ENSG00000185651,Q9BYM8,P68036
ENSG00000125835,ENSG00000169217,P14678,O95400
ENSG00000125944,ENSG00000126457,O43390,Q99873
ENSG00000125952,ENSG00000136997,P61244,P01106
ENSG00000125968,ENSG00000140262,P41134,Q99081
ENSG00000125968,ENSG00000196628,P41134,P15884
ENSG00000126016,ENSG00000186575,Q4VCS5,P35240
ENSG00000126226,ENSG00000127922,Q5JVF3,P60896
ENSG00000126226,ENSG00000127922,Q5JVF3,Q6ZVN7
ENSG00000126261,ENSG00000142230,Q9UBT2,Q9UBE0
ENSG00000126457,ENSG00000126457,Q99873,Q99873
ENSG00000126457,ENSG00000135316,Q99873,O60506
ENSG00000126467,ENSG00000206203,Q9UJT2,Q96PF2
ENSG00000126522,ENSG00000126522,P04424,P04424
ENSG00000126581,ENSG00000126775,Q14457,Q6ZNE5
ENSG00000126581,ENSG00000198382,Q14457,Q9P2Y5
ENSG00000126803,ENSG00000156735,P54652,O95429
ENSG00000127191,ENSG00000127191,Q12933,Q12933
ENSG00000127191,ENSG00000137275,Q12933,Q13546
ENSG00000127191,ENSG00000142867,Q12933,O95999
ENSG00000127191,ENSG00000145365,Q12933,Q96CG3
ENSG00000127191,ENSG00000175104,Q12933,Q9Y4K3
ENSG00000127314,ENSG00000160271,P61224,Q12967
ENSG00000127328,ENSG00000241476,Q96QF0,Q16385
ENSG00000127328,ENSG00000268447,Q96QF0,Q16385
ENSG00000127445,ENSG00000196235,Q13526,O00267
ENSG00000128050,ENSG00000128050,P22234,P22234
ENSG00000128272,ENSG00000166167,P18848,Q9Y297
ENSG00000128573,ENSG00000159692,O15409,Q13363
ENSG00000129158,ENSG00000154813,Q9UGK8,Q96FX2
ENSG00000129245,ENSG00000129245,P51116,P51116
ENSG00000129473,ENSG00000153094,Q92843,O43521
ENSG00000129515,ENSG00000205302,Q9UNH7,O60749
ENSG00000129675,ENSG00000180370,Q15052,Q13177
ENSG00000129691,ENSG00000162961,Q9UBL3,Q9C005
ENSG00000130177,ENSG00000176386,Q13042,Q8NHZ8
ENSG00000130332,ENSG00000130520,Q9UK45,Q9Y4Z0
ENSG00000130332,ENSG00000170860,Q9UK45,P62310
ENSG00000130332,ENSG00000204392,Q9UK45,Q9Y333
ENSG00000130717,ENSG00000130717,Q9HA47,Q9HA47
ENSG00000130724,ENSG00000158411,O43633,Q8WV92
ENSG00000131051,ENSG00000135250,Q14498,P78362
ENSG00000131051,ENSG00000150459,Q14498,O00422
ENSG00000131165,ENSG00000131165,Q9HD42,Q9HD42
ENSG00000131323,ENSG00000131323,Q13114,Q13114
ENSG00000131323,ENSG00000137275,Q13114,Q13546
ENSG00000131381,ENSG00000168118,Q9H1K0,P20338
ENSG00000131408,ENSG00000143171,P55055,P48443
ENSG00000131408,ENSG00000204231,P55055,P28702
ENSG00000131467,ENSG00000131467,P61289,P61289
ENSG00000131475,ENSG00000136100,Q9BRG1,Q86VN1
ENSG00000131475,ENSG00000159210,Q9BRG1,Q96H20
ENSG00000131475,ENSG00000176108,Q9BRG1,Q96FZ7
ENSG00000131508,ENSG00000165886,P62837,Q9HAC8
ENSG00000131508,ENSG00000167770,P62837,Q96FW1
ENSG00000131508,ENSG00000175104,P62837,Q9Y4K3
ENSG00000131508,ENSG00000186187,P62837,Q8ND25
ENSG00000131508,ENSG00000204308,P62837,Q99942
ENSG00000131508,ENSG00000204599,P62837,Q9HCM9
ENSG00000131508,ENSG00000265491,P62837,Q9Y4L5
ENSG00000131759,ENSG00000143171,P10276,P48443
ENSG00000131759,ENSG00000180530,P10276,P48552
ENSG00000131759,ENSG00000204231,P10276,P28702
ENSG00000131773,ENSG00000196470,O75525,Q8IUQ4
ENSG00000131791,ENSG00000132356,O43741,Q13131
ENSG00000131791,ENSG00000162409,O43741,P54646
ENSG00000131791,ENSG00000181929,O43741,P54619
ENSG00000131791,ENSG00000239857,O43741,Q7L5D6
ENSG00000131910,ENSG00000196482,Q15466,P62508
ENSG00000132109,ENSG00000132109,P19474,P19474
ENSG00000132254,ENSG00000132254,P53365,P53365
ENSG00000132326,ENSG00000213923,O15055,P49674
ENSG00000132356,ENSG00000181929,Q13131,P54619
ENSG00000132475,ENSG00000204209,P84243,Q9UER7
ENSG00000132646,ENSG00000132646,P12004,P12004
ENSG00000132646,ENSG00000166803,P12004,Q15004
ENSG00000132661,ENSG00000162231,Q9UKK6,Q9UBU9
ENSG00000133246,ENSG00000204713,Q96QH2,P14373
ENSG00000133639,ENSG00000155508,P62324,Q9UFF9
ENSG00000133794,ENSG00000134852,O00327,O15516
ENSG00000133794,ENSG00000170485,O00327,Q99743
ENSG00000134138,ENSG00000185630,O14770,P40424
ENSG00000134215,ENSG00000177885,Q9UKW4,P62993
ENSG00000134248,ENSG00000188186,O43504,Q0VGL1
ENSG00000134371,ENSG00000155827,Q6P1J9,Q5VTR2
ENSG00000134453,ENSG00000168066,Q96I25,Q15637
ENSG00000134686,ENSG00000168283,Q8IXK0,P35226
ENSG00000134686,ENSG00000196470,Q8IXK0,Q8IUQ4
ENSG00000134709,ENSG00000166971,Q9UJC3,Q9H8T0
ENSG00000134709,ENSG00000168172,Q9UJC3,Q86VS8
ENSG00000134748,ENSG00000135250,Q8NAV1,P78362
ENSG00000135018,ENSG00000135018,Q9UMX0,Q9UMX0
ENSG00000135018,ENSG00000144224,Q9UMX0,Q92575
ENSG00000135018,ENSG00000150991,Q9UMX0,P0CG48
ENSG00000135018,ENSG00000188021,Q9UMX0,Q9UHD9
ENSG00000135250,ENSG00000160201,P78362,Q01081
ENSG00000135250,ENSG00000163877,P78362,Q8TAD8
ENSG00000135250,ENSG00000205937,P78362,Q15287
ENSG00000135250,ENSG00000275895,P78362,ENSG00000275895
ENSG00000135363,ENSG00000198728,P25791,Q86U70
ENSG00000135441,ENSG00000143553,P78537,O95295
ENSG00000135446,ENSG00000147883,P11802,P42772
ENSG00000135821,ENSG00000135821,P15104,P15104
ENSG00000135930,ENSG00000146830,O60573,O75420
ENSG00000136044,ENSG00000157500,Q8NEU8,Q9UKG1
ENSG00000136100,ENSG00000159210,Q86VN1,Q96H20
ENSG00000136158,ENSG00000186908,O43597,Q8IUH5
ENSG00000136273,ENSG00000172613,O60921,Q99638
ENSG00000136436,ENSG00000136436,Q13137,Q13137
ENSG00000136436,ENSG00000150991,Q13137,P0CG48
ENSG00000136436,ENSG00000197769,Q13137,Q9BXW4
ENSG00000136527,ENSG00000147274,P62995,P38159
ENSG00000136738,ENSG00000185359,Q92783,O14964
ENSG00000136810,ENSG00000265972,P10599,Q9H3M7
ENSG00000136931,ENSG00000169297,Q13285,P51843
ENSG00000136944,ENSG00000198728,O60663,Q86U70
ENSG00000137055,ENSG00000165280,Q9Y263,P55072
ENSG00000137218,ENSG00000137218,O43559,O43559
ENSG00000137275,ENSG00000168040,Q13546,Q13158
ENSG00000137504,ENSG00000172534,Q9NS37,P51610
ENSG00000137764,ENSG00000166484,Q13163,Q13164
ENSG00000137875,ENSG00000153094,Q9HD36,O43521
ENSG00000138080,ENSG00000138080,Q9Y6C2,Q9Y6C2
ENSG00000138175,ENSG00000156973,P36405,O43924
ENSG00000138180,ENSG00000138180,Q53EZ4,Q53EZ4
ENSG00000138180,ENSG00000167987,Q53EZ4,A5D8V6
ENSG00000138180,ENSG00000170248,Q53EZ4,Q8WUM4
ENSG00000138698,ENSG00000174775,P52306,P01112
ENSG00000138750,ENSG00000213024,Q7Z3B4,P37198
ENSG00000138758,ENSG00000184702,Q9NVA2,Q99719
ENSG00000138794,ENSG00000138794,P55212,P55212
ENSG00000138814,ENSG00000179841,Q08209,P24588
ENSG00000138814,ENSG00000221823,Q08209,P63098
ENSG00000139112,ENSG00000161011,Q9H0R8,Q13501
ENSG00000139343,ENSG00000182004,P62306,P62304
ENSG00000139517,ENSG00000139517,Q8N448,Q8N448
ENSG00000139546,ENSG00000139546,Q15633,Q15633
ENSG00000139546,ENSG00000180228,Q15633,O75569
ENSG00000140319,ENSG00000143742,P37108,P49458
ENSG00000140379,ENSG00000153094,Q16548,O43521
ENSG00000140464,ENSG00000140464,P29590,P29590
ENSG00000140941,ENSG00000161011,Q9GZQ8,Q13501
ENSG00000140941,ENSG00000168397,Q9GZQ8,Q9Y4P1
ENSG00000141441,ENSG00000177885,Q9H706,P62993
ENSG00000141570,ENSG00000204227,Q9HC52,Q06587
ENSG00000141646,ENSG00000166949,Q13485,P84022
ENSG00000141646,ENSG00000170365,Q13485,Q15797
ENSG00000141985,ENSG00000141985,Q99961,Q99961
ENSG00000142252,ENSG00000152147,Q9H840,Q8WXD5
ENSG00000143013,ENSG00000169744,P61968,O43679
ENSG00000143013,ENSG00000198728,P61968,Q86U70
ENSG00000143368,ENSG00000182872,Q15427,P98175
ENSG00000143514,ENSG00000172531,Q13625,P62136
ENSG00000143514,ENSG00000186298,Q13625,P36873
ENSG00000143537,ENSG00000173548,Q13444,Q8WV41
ENSG00000143553,ENSG00000196072,O95295,Q6QNY1
ENSG00000143842,ENSG00000175029,Q9UN79,P56545
ENSG00000143977,ENSG00000182004,P62308,P62304
ENSG00000144034,ENSG00000172315,Q9Y3C4,Q96S44
ENSG00000144566,ENSG00000157500,P20339,Q9UKG1
ENSG00000144655,ENSG00000172531,Q96S65,P62136
ENSG00000144655,ENSG00000186298,Q96S65,P36873
ENSG00000144744,ENSG00000159593,Q8TBC4,Q13564
ENSG00000146063,ENSG00000146063,Q8WV44,Q8WV44
ENSG00000146457,ENSG00000184937,Q15007,P19544
ENSG00000147010,ENSG00000147010,Q96B97,Q96B97
ENSG00000147140,ENSG00000147140,Q15233,Q15233
ENSG00000148484,ENSG00000169756,Q15404,P48059
ENSG00000148730,ENSG00000151247,Q13542,P06730
ENSG00000149100,ENSG00000175390,Q7L2H7,O00303
ENSG00000149927,ENSG00000154127,Q14183,Q8TF42
ENSG00000150991,ENSG00000180667,P0CG48,Q5VVQ6
ENSG00000150991,ENSG00000184787,P0CG48,P60604
ENSG00000151247,ENSG00000184708,P06730,Q9NRA8
ENSG00000151247,ENSG00000187840,P06730,Q13541
ENSG00000151247,ENSG00000243056,P06730,O60516
ENSG00000151445,ENSG00000184056,Q9H9C1,Q9H267
ENSG00000151491,ENSG00000151491,Q12929,Q12929
ENSG00000151491,ENSG00000175866,Q12929,Q9UQB8
ENSG00000151692,ENSG00000185651,P50876,P68036
ENSG00000151929,ENSG00000152137,O95817,Q9UJY1
ENSG00000151967,ENSG00000153130,P0DPB3,Q9UIL1
ENSG00000152137,ENSG00000173641,Q9UJY1,Q9UBY9
ENSG00000152253,ENSG00000161888,Q9HBM1,Q8NBT2
ENSG00000152422,ENSG00000152422,Q13426,Q13426
ENSG00000152422,ENSG00000174405,Q13426,P49917
ENSG00000153094,ENSG00000171552,O43521,Q07817
ENSG00000153767,ENSG00000197265,P29083,P29084
ENSG00000154473,ENSG00000169679,O43684,O43683
ENSG00000155313,ENSG00000165025,Q9UHP3,P43405
ENSG00000155508,ENSG00000159388,Q9UFF9,P78543
ENSG00000156127,ENSG00000171223,Q16520,P17275
ENSG00000156127,ENSG00000175197,Q16520,P35638
ENSG00000156374,ENSG00000204227,Q9BYE7,Q06587
ENSG00000156587,ENSG00000177479,O14933,O95376
ENSG00000156973,ENSG00000213465,O43924,P36404
ENSG00000157077,ENSG00000186298,O95405,P36873
ENSG00000157450,ENSG00000157450,Q6ZNA4,Q6ZNA4
ENSG00000157500,ENSG00000157500,Q9UKG1,Q9UKG1
ENSG00000157601,ENSG00000157601,P20591,P20591
ENSG00000158092,ENSG00000180370,P16333,Q13177
ENSG00000158773,ENSG00000158773,P22415,P22415
ENSG00000158773,ENSG00000175592,P22415,P15407
ENSG00000159352,ENSG00000179262,P55036,P54725
ENSG00000159377,ENSG00000170365,P28070,Q15797
ENSG00000159692,ENSG00000159692,Q13363,Q13363
ENSG00000159692,ENSG00000175029,Q13363,P56545
ENSG00000159692,ENSG00000177426,Q13363,Q15583
ENSG00000159692,ENSG00000185811,Q13363,Q13422
ENSG00000159692,ENSG00000197183,Q13363,Q96MY1
ENSG00000160200,ENSG00000160200,P35520,P35520
ENSG00000160201,ENSG00000205937,Q01081,Q15287
ENSG00000160202,ENSG00000160202,P02489,P02489
ENSG00000160307,ENSG00000160307,P04271,P04271
ENSG00000160307,ENSG00000160678,P04271,P23297
ENSG00000160678,ENSG00000160678,P23297,P23297
ENSG00000160678,ENSG00000163993,P23297,P25815
ENSG00000160678,ENSG00000196154,P23297,P26447
ENSG00000160679,ENSG00000198563,Q9Y3Y2,Q13838
ENSG00000160695,ENSG00000166887,ENSG00000160695,Q96JC1
ENSG00000160789,ENSG00000160789,P02545,P02545
ENSG00000160973,ENSG00000175387,O75593,Q15796
ENSG00000161011,ENSG00000161011,Q13501,Q13501
ENSG00000161011,ENSG00000163558,Q13501,P41743
ENSG00000161526,ENSG00000179950,Q9UHR5,Q9UHX1
ENSG00000162148,ENSG00000186298,Q7Z5V6,P36873
ENSG00000162227,ENSG00000273841,Q9Y6J9,Q16594
ENSG00000162385,ENSG00000265241,P61326,Q9Y5S9
ENSG00000162409,ENSG00000181929,P54646,P54619
ENSG00000162517,ENSG00000249915,Q9UBV8,O75340
ENSG00000162521,ENSG00000182979,Q09028,Q13330
ENSG00000162924,ENSG00000173039,Q04864,Q04206
ENSG00000162931,ENSG00000204599,Q9Y577,Q9HCM9
ENSG00000162946,ENSG00000166579,Q9NRI5,Q9GZM8
ENSG00000162961,ENSG00000162961,Q9C005,Q9C005
ENSG00000163041,ENSG00000204209,P84243,Q9UER7
ENSG00000163602,ENSG00000204227,Q8N488,Q06587
ENSG00000163818,ENSG00000163818,Q9NQ48,Q9NQ48
ENSG00000163904,ENSG00000184900,Q9HC62,P55854
ENSG00000163904,ENSG00000188612,Q9HC62,P61956
ENSG00000163993,ENSG00000171643,P25815,Q8WXG8
ENSG00000164109,ENSG00000171105,Q13257,P06213
ENSG00000164754,ENSG00000183386,O60216,Q13643
ENSG00000164938,ENSG00000170296,Q96A56,O95166
ENSG00000165119,ENSG00000165119,P61978,P61978
ENSG00000165119,ENSG00000177885,P61978,P62993
ENSG00000165140,ENSG00000165140,P09467,P09467
ENSG00000165280,ENSG00000165280,P55072,P55072
ENSG00000165280,ENSG00000169696,P55072,Q9BZE9
ENSG00000165280,ENSG00000173960,P55072,P68543
ENSG00000165912,ENSG00000165912,Q9UKS6,Q9UKS6
ENSG00000165916,ENSG00000165916,P17980,P17980
ENSG00000166200,ENSG00000169727,P61201,Q13098
ENSG00000166313,ENSG00000172977,O00213,Q92993
ENSG00000166333,ENSG00000169756,Q13418,P48059
ENSG00000166333,ENSG00000197702,Q13418,Q9NVD7
ENSG00000166348,ENSG00000224470,Q70EL1,P0C7T5
ENSG00000168040,ENSG00000168040,Q13158,Q13158
ENSG00000168283,ENSG00000204227,P35226,Q06587
ENSG00000168385,ENSG00000184702,Q15019,Q99719
ENSG00000168522,ENSG00000257365,P49354,P49356
ENSG00000168876,ENSG00000204315,Q8WVL7,Q9UIM3
ENSG00000169398,ENSG00000176105,Q05397,P07947
ENSG00000170035,ENSG00000204308,Q969T4,Q99942
ENSG00000170312,ENSG00000173207,P06493,P61024
ENSG00000170345,ENSG00000171223,P01100,P17275
ENSG00000170365,ENSG00000174106,Q15797,Q9Y2U8
ENSG00000170860,ENSG00000204392,P62310,Q9Y333
ENSG00000171222,ENSG00000186812,P57086,Q8NF99
ENSG00000171223,ENSG00000175592,P17275,P15407
ENSG00000171453,ENSG00000186184,O15160,P0DPB5
ENSG00000171453,ENSG00000186184,O15160,P0DPB6
ENSG00000172062,ENSG00000172062,Q16637,Q16637
ENSG00000172062,ENSG00000205571,Q16637,Q16637
ENSG00000172531,ENSG00000173281,P62136,Q86XI6
ENSG00000172531,ENSG00000176058,P62136,Q4KMQ1
ENSG00000172732,ENSG00000188827,Q96NY9,Q8IY92
ENSG00000172936,ENSG00000172936,Q99836,Q99836
ENSG00000172936,ENSG00000198001,Q99836,Q9NWZ3
ENSG00000173153,ENSG00000196482,P11474,P62508
ENSG00000173163,ENSG00000188243,Q8N668,Q7Z4G1
ENSG00000173207,ENSG00000250506,P61024,Q00526
ENSG00000173928,ENSG00000214941,Q6NVH7,Q19AV6
ENSG00000175029,ENSG00000175029,P56545,P56545
ENSG00000175104,ENSG00000175104,Q9Y4K3,Q9Y4K3
ENSG00000175213,ENSG00000175213,Q9H9D4,Q9H9D4
ENSG00000175455,ENSG00000182923,Q49A88,Q96MT8
ENSG00000175602,ENSG00000187778,Q15834,Q96EZ8
ENSG00000175792,ENSG00000183207,Q9Y265,Q9Y230
ENSG00000175793,ENSG00000175793,P31947,P31947
ENSG00000176058,ENSG00000186298,Q4KMQ1,P36873
ENSG00000176171,ENSG00000176171,Q12983,Q12983
ENSG00000176903,ENSG00000235961,Q8ND90,P0CW24
ENSG00000177479,ENSG00000185651,O95376,P68036
ENSG00000177485,ENSG00000198561,Q86T24,O60716
ENSG00000179010,ENSG00000185787,Q9Y605,Q9UBU8
ENSG00000179222,ENSG00000181191,Q9Y5V3,Q8NG27
ENSG00000179455,ENSG00000198625,Q13064,O15151
ENSG00000179950,ENSG00000196470,Q9UHX1,Q8IUQ4
ENSG00000180096,ENSG00000184702,Q8WYJ6,Q99719
ENSG00000180228,ENSG00000180228,O75569,O75569
ENSG00000180530,ENSG00000196482,P48552,P62508
ENSG00000180628,ENSG00000204227,Q86SE9,Q06587
ENSG00000182179,ENSG00000187608,P41226,P05161
ENSG00000182636,ENSG00000255302,Q99608,Q9Y6B2
ENSG00000183337,ENSG00000185619,Q6W2J9,Q3KNV8
ENSG00000183864,ENSG00000198791,Q14106,Q9UIV1
ENSG00000185379,ENSG00000196584,O75771,O43543
ENSG00000185619,ENSG00000204227,Q3KNV8,Q06587
ENSG00000185624,ENSG00000185624,P07237,P07237
ENSG00000185787,ENSG00000185787,Q9UBU8,Q9UBU8
ENSG00000186153,ENSG00000189067,Q9NZC7,Q99732
ENSG00000187741,ENSG00000221829,O15360,O15287
ENSG00000187778,ENSG00000204209,Q96EZ8,Q9UER7
ENSG00000188021,ENSG00000188021,Q9UHD9,Q9UHD9
ENSG00000188536,ENSG00000244734,P69905,P68871
ENSG00000188986,ENSG00000204356,Q8WX92,P18615
ENSG00000189266,ENSG00000196482,Q9NPJ4,P62508
ENSG00000189283,ENSG00000189283,P49789,P49789
ENSG00000196470,ENSG00000196470,Q8IUQ4,Q8IUQ4
ENSG00000196482,ENSG00000196482,P62508,P62508
ENSG00000197070,ENSG00000198373,Q8N5I2,O00308
ENSG00000198176,ENSG00000205250,Q14186,Q16254
ENSG00000198553,ENSG00000198553,Q8N5I3,Q8N5I3
ENSG00000198681,ENSG00000204616,P43355,Q9BZY9
ENSG00000204227,ENSG00000277258,Q06587,P35227
ENSG00000204463,ENSG00000239857,P46379,Q7L5D6
ENSG00000204599,ENSG00000204599,Q9HCM9,Q9HCM9
ENSG00000204713,ENSG00000204713,P14373,P14373
ENSG00000205571,ENSG00000205571,Q16637,Q16637
ENSG00000206172,ENSG00000244734,P69905,P68871
ENSG00000230989,ENSG00000230989,O75506,O75506
ENSG00000239672,ENSG00000239672,P15531,P15531
ENSG00000249915,ENSG00000249915,O75340,O75340
ENSG00000274276,ENSG00000274276,ENSG00000274276,ENSG00000274276
ENSG00000108469,ENSG00000181222,O94762,ENSG00000181222
ENSG00000078747,ENSG00000205726,Q96J02,Q15811
ENSG00000161011,ENSG00000188554,Q13501,Q14596
ENSG00000078747,ENSG00000123405,Q96J02,Q16621
ENSG00000173391,ENSG00000173391,P78380,P78380
ENSG00000181856,ENSG00000204209,P14672,Q9UER7
ENSG00000119912,ENSG00000277632,P14735,P10147
ENSG00000034713,ENSG00000188554,P60520,Q14596
ENSG00000115289,ENSG00000183337,Q9BSM1,Q6W2J9
ENSG00000085185,ENSG00000115289,Q5H9F3,Q9BSM1
ENSG00000100151,ENSG00000125675,Q9NRD5,P42263
ENSG00000100151,ENSG00000152578,Q9NRD5,P48058
ENSG00000100151,ENSG00000110881,Q9NRD5,P78348
ENSG00000060688,ENSG00000108883,Q96DI7,Q15029
ENSG00000089685,ENSG00000178999,O15392,Q96GD4
ENSG00000119912,ENSG00000150991,P14735,P0CG48
ENSG00000147400,ENSG00000198089,P41208,A8K8P3
ENSG00000177889,ENSG00000180233,P61088,Q8NHG8
ENSG00000064393,ENSG00000141510,Q9H2X6,P04637
ENSG00000113240,ENSG00000198258,Q9HAZ1,Q9BZL1
ENSG00000104859,ENSG00000113240,Q8N2M8,Q9HAZ1
ENSG00000100462,ENSG00000172301,O14744,Q9NQ92
ENSG00000065413,ENSG00000129204,Q8N8A2,P35125
ENSG00000064393,ENSG00000103275,Q9H2X6,P63279
ENSG00000064393,ENSG00000116030,Q9H2X6,P63165
ENSG00000064393,ENSG00000136485,Q9H2X6,P61962
ENSG00000100151,ENSG00000120251,Q9NRD5,P42262
ENSG00000150991,ENSG00000188554,P0CG48,Q14596
ENSG00000078747,ENSG00000111859,Q96J02,Q14511
ENSG00000064393,ENSG00000118513,Q9H2X6,P10242
ENSG00000078747,ENSG00000178568,Q96J02,Q15303
ENSG00000134308,ENSG00000180233,P27348,Q8NHG8
ENSG00000138592,ENSG00000188554,P40818,Q14596
ENSG00000078747,ENSG00000102606,Q96J02,Q14155
ENSG00000164161,ENSG00000164690,Q96QV1,Q15465
ENSG00000139549,ENSG00000164161,O43323,Q96QV1
ENSG00000104814,ENSG00000173327,Q92918,Q16584
ENSG00000136997,ENSG00000162702,P01106,Q9Y2X9
ENSG00000104814,ENSG00000177885,Q92918,P62993
ENSG00000101367,ENSG00000178999,Q15691,Q96GD4
ENSG00000134690,ENSG00000178999,Q53HL2,Q96GD4
ENSG00000006638,ENSG00000131467,P21731,P61289
ENSG00000178999,ENSG00000180096,Q96GD4,Q8WYJ6
ENSG00000163430,ENSG00000170458,Q12841,P08571
ENSG00000125845,ENSG00000163430,P12643,Q12841
ENSG00000071655,ENSG00000085276,O95983,Q03112
ENSG00000060688,ENSG00000174231,Q96DI7,Q6P2Q9
ENSG00000221829,ENSG00000221829,O15287,O15287
ENSG00000078114,ENSG00000168334,O76041,Q702N8
ENSG00000105329,ENSG00000163430,P01137,Q12841
ENSG00000078747,ENSG00000104205,Q96J02,Q96BR1
ENSG00000078747,ENSG00000113369,Q96J02,Q96B67
ENSG00000100151,ENSG00000142319,Q9NRD5,Q01959
ENSG00000078747,ENSG00000133104,Q96J02,Q8N0X7
ENSG00000100764,ENSG00000163635,P62191,O15265
ENSG00000078747,ENSG00000197070,Q96J02,Q8N5I2
ENSG00000172175,ENSG00000172175,Q9UDY8,Q9UDY8
ENSG00000124145,ENSG00000133321,P31431,Q9UL19
ENSG00000169083,ENSG00000204209,P10275,Q9UER7
ENSG00000126107,ENSG00000172175,Q5T447,Q9UDY8
ENSG00000114200,ENSG00000114200,P06276,P06276
ENSG00000142867,ENSG00000172175,O95999,Q9UDY8
ENSG00000100567,ENSG00000178999,P25788,Q96GD4
ENSG00000082146,ENSG00000101966,Q9C0K7,P98170
ENSG00000119333,ENSG00000157625,Q96EX3,Q8N5C8
ENSG00000100151,ENSG00000169594,Q9NRD5,Q01954
ENSG00000172531,ENSG00000178999,P62136,Q96GD4
ENSG00000119333,ENSG00000135341,Q96EX3,O43318
ENSG00000033800,ENSG00000131467,O75925,P61289
ENSG00000143632,ENSG00000197530,P68133,Q96AX9
ENSG00000060558,ENSG00000113312,P30679,Q99614
ENSG00000080824,ENSG00000168259,P07900,Q99615
ENSG00000111530,ENSG00000139842,Q86VP6,Q13619
ENSG00000121022,ENSG00000166200,Q92905,P61201
ENSG00000010017,ENSG00000064393,Q96S59,Q9H2X6
ENSG00000078043,ENSG00000119772,O75928,Q9Y6K1
ENSG00000033800,ENSG00000119772,O75925,Q9Y6K1
ENSG00000088305,ENSG00000142182,Q9UBC3,Q9UJW3
ENSG00000121774,ENSG00000178951,Q07666,O95365
ENSG00000127946,ENSG00000197386,O00291,P42858
ENSG00000102786,ENSG00000166508,Q9UL03,P33993
ENSG00000119772,ENSG00000197409,Q9Y6K1,P68431
ENSG00000130699,ENSG00000197386,O00268,P42858
ENSG00000087085,ENSG00000206561,P22303,Q9Y215
ENSG00000134954,ENSG00000204209,P14921,Q9UER7
ENSG00000110107,ENSG00000116752,Q9UMS4,O75934
ENSG00000121022,ENSG00000158748,Q92905,P50406
ENSG00000108061,ENSG00000174775,Q9UQ13,P01112
ENSG00000172301,ENSG00000275126,Q9NQ92,P62805
ENSG00000110107,ENSG00000159377,Q9UMS4,P28070
ENSG00000135486,ENSG00000135486,P09651,P09651
ENSG00000119772,ENSG00000197153,Q9Y6K1,P68431
ENSG00000119772,ENSG00000278272,Q9Y6K1,ENSG00000278272
ENSG00000108106,ENSG00000110330,Q16763,Q13490
ENSG00000119772,ENSG00000142182,Q9Y6K1,Q9UJW3
ENSG00000100151,ENSG00000171189,Q9NRD5,P39086
ENSG00000119772,ENSG00000196199,Q9Y6K1,Q99549
ENSG00000078747,ENSG00000136717,Q96J02,O00499
ENSG00000110958,ENSG00000119772,Q15185,Q9Y6K1
ENSG00000119772,ENSG00000278828,Q9Y6K1,P68431
ENSG00000119772,ENSG00000163041,Q9Y6K1,P84243
