source,target,source_UniProtKB-Swiss-Prot,target_UniProtKB-Swiss-Prot
ENSG00000005238,ENSG00000102753,Q7L5A3,O00505
ENSG00000005238,ENSG00000104964,Q7L5A3,Q08117
ENSG00000005238,ENSG00000107816,Q7L5A3,Q9BRK4
ENSG00000005238,ENSG00000112214,Q7L5A3,Q5TD97
ENSG00000005238,ENSG00000112559,Q7L5A3,Q99750
ENSG00000005238,ENSG00000115641,Q7L5A3,Q14192
ENSG00000005238,ENSG00000120896,Q7L5A3,O60504
ENSG00000005238,ENSG00000123349,Q7L5A3,Q99471
ENSG00000005238,ENSG00000124160,Q7L5A3,Q9HCD5
ENSG00000005238,ENSG00000127191,Q7L5A3,Q12933
ENSG00000005238,ENSG00000131737,Q7L5A3,O76011
ENSG00000005238,ENSG00000135363,Q7L5A3,P25791
ENSG00000005238,ENSG00000136436,Q7L5A3,Q13137
ENSG00000005238,ENSG00000138443,Q7L5A3,Q9NYB9
ENSG00000005238,ENSG00000139737,Q7L5A3,Q8ND83
ENSG00000005238,ENSG00000140481,Q7L5A3,Q8N5R6
ENSG00000005238,ENSG00000142347,Q7L5A3,O00160
ENSG00000005238,ENSG00000152137,Q7L5A3,Q9UJY1
ENSG00000005238,ENSG00000156735,Q7L5A3,O95429
ENSG00000005238,ENSG00000160207,Q7L5A3,O75031
ENSG00000005238,ENSG00000163935,Q7L5A3,Q9UHJ3
ENSG00000005238,ENSG00000164591,Q7L5A3,Q8TDC0
ENSG00000005238,ENSG00000164746,Q7L5A3,Q8NEG2
ENSG00000005238,ENSG00000165804,Q7L5A3,Q9P2Y4
ENSG00000005238,ENSG00000166323,Q7L5A3,Q8NCR3
ENSG00000005238,ENSG00000167110,Q7L5A3,Q08379
ENSG00000005238,ENSG00000167302,Q7L5A3,Q96N21
ENSG00000005238,ENSG00000167306,Q7L5A3,Q9ULV0
ENSG00000005238,ENSG00000179455,Q7L5A3,Q13064
ENSG00000005238,ENSG00000180938,Q7L5A3,Q7Z3I7
ENSG00000005238,ENSG00000183323,Q7L5A3,Q86Z20
ENSG00000005238,ENSG00000183690,Q7L5A3,Q5JST6
ENSG00000005238,ENSG00000185272,Q7L5A3,P57052
ENSG00000005238,ENSG00000185811,Q7L5A3,Q13422
ENSG00000005238,ENSG00000186153,Q7L5A3,Q9NZC7
ENSG00000005238,ENSG00000186925,Q7L5A3,Q3LI70
ENSG00000005238,ENSG00000186930,Q7L5A3,Q3LI66
ENSG00000005238,ENSG00000186977,Q7L5A3,Q3LI72
ENSG00000005238,ENSG00000196911,Q7L5A3,O15131
ENSG00000005238,ENSG00000196923,Q7L5A3,Q9NR12
ENSG00000005238,ENSG00000197191,Q7L5A3,A8MQ03
ENSG00000005238,ENSG00000197343,Q7L5A3,Q8N720
ENSG00000005238,ENSG00000198373,Q7L5A3,O00308
ENSG00000005238,ENSG00000198908,Q7L5A3,Q6PI77
ENSG00000005238,ENSG00000204713,Q7L5A3,P14373
ENSG00000005238,ENSG00000212938,Q7L5A3,Q3LI67
ENSG00000005249,ENSG00000072062,P31323,P17612
ENSG00000005249,ENSG00000118507,P31323,O43687
ENSG00000005249,ENSG00000118507,P31323,Q9P0M2
ENSG00000005249,ENSG00000120656,P31323,Q16514
ENSG00000005249,ENSG00000143369,P31323,Q16610
ENSG00000005249,ENSG00000170759,P31323,P33176
ENSG00000005249,ENSG00000179841,P31323,P24588
ENSG00000005249,ENSG00000186471,P31323,Q86UN6
ENSG00000005249,ENSG00000187699,P31323,Q9BSF0
ENSG00000005436,ENSG00000100109,P16383,Q9UBB9
ENSG00000005448,ENSG00000149761,Q9H977,Q9BRQ3
ENSG00000005483,ENSG00000105726,Q8IZD2,Q9HD20
ENSG00000005486,ENSG00000008517,Q6NTF9,P24001
ENSG00000005486,ENSG00000050426,Q6NTF9,Q6P1Q0
ENSG00000005486,ENSG00000069535,Q6NTF9,P27338
ENSG00000005486,ENSG00000075415,Q6NTF9,Q00325
ENSG00000005486,ENSG00000076258,Q6NTF9,P31512
ENSG00000005486,ENSG00000077616,Q6NTF9,Q9Y3Q0
ENSG00000005486,ENSG00000093010,Q6NTF9,P21964
ENSG00000005486,ENSG00000101298,Q6NTF9,O15079
ENSG00000005486,ENSG00000105701,Q6NTF9,Q14318
ENSG00000005486,ENSG00000108788,Q6NTF9,Q9UH92
ENSG00000005486,ENSG00000120329,Q6NTF9,Q9BXI2
ENSG00000005486,ENSG00000125995,Q6NTF9,P60602
ENSG00000005486,ENSG00000126768,Q6NTF9,O60830
ENSG00000005486,ENSG00000129473,Q6NTF9,Q92843
ENSG00000005486,ENSG00000132313,Q6NTF9,Q9NZE8
ENSG00000005486,ENSG00000134321,Q6NTF9,Q8WXG1
ENSG00000005486,ENSG00000135093,Q6NTF9,Q70CQ3
ENSG00000005486,ENSG00000136305,Q6NTF9,Q9UHD4
ENSG00000005486,ENSG00000137404,Q6NTF9,Q8IXM6
ENSG00000005486,ENSG00000139637,Q6NTF9,Q9HB07
ENSG00000005486,ENSG00000139973,Q6NTF9,Q17RD7
ENSG00000005486,ENSG00000140905,Q6NTF9,P23434
ENSG00000005486,ENSG00000143158,Q6NTF9,O95563
ENSG00000005486,ENSG00000144810,Q6NTF9,P27658
ENSG00000005486,ENSG00000156469,Q6NTF9,Q96E29
ENSG00000005486,ENSG00000161055,Q6NTF9,Q96QR1
ENSG00000005486,ENSG00000165948,Q6NTF9,Q96BM0
ENSG00000005486,ENSG00000166797,Q6NTF9,Q9H5X1
ENSG00000005486,ENSG00000167081,Q6NTF9,P40426
ENSG00000005486,ENSG00000167107,Q6NTF9,Q96CM8
ENSG00000005486,ENSG00000167721,Q6NTF9,Q2NL82
ENSG00000005486,ENSG00000169599,Q6NTF9,Q9UMS0
ENSG00000005486,ENSG00000171552,Q6NTF9,Q07817
ENSG00000005486,ENSG00000173269,Q6NTF9,Q9H8L6
ENSG00000005486,ENSG00000174917,Q6NTF9,Q5XKP0
ENSG00000005486,ENSG00000175229,Q6NTF9,Q96A11
ENSG00000005486,ENSG00000177427,Q6NTF9,Q96C03
ENSG00000005486,ENSG00000177673,Q6NTF9,Q53QW1
ENSG00000005486,ENSG00000178726,Q6NTF9,P07204
ENSG00000005486,ENSG00000178952,Q6NTF9,P49411
ENSG00000005486,ENSG00000184047,Q6NTF9,Q9NR28
ENSG00000005486,ENSG00000188001,Q6NTF9,Q6ZUI0
ENSG00000005486,ENSG00000196312,Q6NTF9,ENSG00000196312
ENSG00000005486,ENSG00000197102,Q6NTF9,Q14204
ENSG00000005486,ENSG00000204183,Q6NTF9,ENSG00000204183
ENSG00000005486,ENSG00000204370,Q6NTF9,O14521
ENSG00000005486,ENSG00000204427,Q6NTF9,O95870
ENSG00000005486,ENSG00000270170,Q6NTF9,Q69YL0
ENSG00000005486,ENSG00000275663,Q6NTF9,Q99525
ENSG00000005486,ENSG00000276410,Q6NTF9,P33778
ENSG00000005486,ENSG00000278619,Q6NTF9,Q6IN84
ENSG00000005812,ENSG00000100151,Q9UKT7,Q9NRD5
ENSG00000005812,ENSG00000166037,Q9UKT7,Q86XR8
ENSG00000005812,ENSG00000175806,Q9UKT7,Q9UJ68
ENSG00000006007,ENSG00000100652,Q9NZC3,Q14973
ENSG00000006015,ENSG00000112559,Q96EN9,Q99750
ENSG00000006015,ENSG00000158301,Q96EN9,Q96D09
ENSG00000006015,ENSG00000184033,Q96EN9,P78358
ENSG00000006015,ENSG00000185247,Q96EN9,P43364
ENSG00000006015,ENSG00000197172,Q96EN9,P43360
ENSG00000006015,ENSG00000268651,Q96EN9,P78358
ENSG00000006042,ENSG00000069849,Q9Y2Y6,P54709
ENSG00000006042,ENSG00000104969,Q9Y2Y6,O43765
ENSG00000006042,ENSG00000135052,Q9Y2Y6,Q8NBJ4
ENSG00000006042,ENSG00000148175,Q9Y2Y6,P27105
ENSG00000006042,ENSG00000157303,Q9Y2Y6,Q96L08
ENSG00000006042,ENSG00000169562,Q9Y2Y6,P08034
ENSG00000006042,ENSG00000185499,Q9Y2Y6,P15941
ENSG00000006062,ENSG00000131323,Q99558,Q13114
ENSG00000006125,ENSG00000076242,P63010,P40692
ENSG00000006125,ENSG00000100348,P63010,Q99757
ENSG00000006125,ENSG00000137486,P63010,P49407
ENSG00000006125,ENSG00000138750,P63010,Q7Z3B4
ENSG00000006125,ENSG00000150783,P63010,Q9BXU0
ENSG00000006125,ENSG00000154359,P63010,Q17RB8
ENSG00000006125,ENSG00000155754,P63010,Q53TS8
ENSG00000006125,ENSG00000157827,P63010,Q96PY5
ENSG00000006125,ENSG00000157978,P63010,Q5SW96
ENSG00000006125,ENSG00000160201,P63010,Q01081
ENSG00000006125,ENSG00000168542,P63010,P02461
ENSG00000006125,ENSG00000196313,P63010,Q96HA1
ENSG00000006125,ENSG00000197256,P63010,Q63ZY3
ENSG00000006125,ENSG00000204099,P63010,Q8WWR8
ENSG00000006125,ENSG00000204438,P63010,O95872
ENSG00000006125,ENSG00000204538,P63010,Q9UIG4
ENSG00000006125,ENSG00000260220,P63010,A0A096LP49
ENSG00000006125,ENSG00000263001,P63010,P78347
ENSG00000006125,ENSG00000275895,P63010,ENSG00000275895
ENSG00000006194,ENSG00000072201,O14978,Q8TBB1
ENSG00000006194,ENSG00000089916,O14978,Q9NWQ4
ENSG00000006194,ENSG00000118898,O14978,O60437
ENSG00000006194,ENSG00000146063,O14978,Q8WV44
ENSG00000006194,ENSG00000171222,O14978,P57086
ENSG00000006194,ENSG00000176049,O14978,Q96AA8
ENSG00000006194,ENSG00000182318,O14978,P10073
ENSG00000006194,ENSG00000197279,O14978,P49910
ENSG00000006327,ENSG00000158014,Q9NP84,Q9BRI3
ENSG00000006327,ENSG00000212899,Q9NP84,Q9BYR6
ENSG00000006453,ENSG00000115365,Q9UHR4,O43813
ENSG00000006453,ENSG00000151929,Q9UHR4,O95817
ENSG00000006453,ENSG00000175866,Q9UHR4,Q9UQB8
ENSG00000006453,ENSG00000197191,Q9UHR4,A8MQ03
ENSG00000006534,ENSG00000080561,P43353,Q9UJV3
ENSG00000006534,ENSG00000131737,P43353,O76011
ENSG00000006534,ENSG00000187766,P43353,P60410
ENSG00000006534,ENSG00000188581,P43353,Q07627
ENSG00000006534,ENSG00000197191,P43353,A8MQ03
ENSG00000006534,ENSG00000205439,P43353,P60328
ENSG00000006534,ENSG00000212899,P43353,Q9BYR6
ENSG00000006534,ENSG00000221880,P43353,Q8IUG1
ENSG00000006534,ENSG00000254997,P43353,P26371
ENSG00000006606,ENSG00000007372,Q9Y258,P26367
ENSG00000006606,ENSG00000114529,Q9Y258,Q5BVD1
ENSG00000006611,ENSG00000120328,Q9Y6N9,Q9Y5F1
ENSG00000006611,ENSG00000124074,Q9Y6N9,Q9H0I2
ENSG00000006611,ENSG00000162409,Q9Y6N9,P54646
ENSG00000006611,ENSG00000175311,Q9Y6N9,Q8N8V4
ENSG00000006634,ENSG00000097046,Q9UBU7,O00311
ENSG00000006638,ENSG00000007952,P21731,Q9Y5S8
ENSG00000006638,ENSG00000028116,P21731,Q86Y07
ENSG00000006638,ENSG00000102383,P21731,Q96MV8
ENSG00000006638,ENSG00000133065,P21731,Q8IVJ1
ENSG00000006638,ENSG00000134531,P21731,P54849
ENSG00000006638,ENSG00000159346,P21731,Q96A54
ENSG00000006638,ENSG00000165474,P21731,P29033
ENSG00000006638,ENSG00000169903,P21731,P48230
ENSG00000006638,ENSG00000177917,P21731,Q8N6S5
ENSG00000006638,ENSG00000178776,P21731,Q6UWT4
ENSG00000006638,ENSG00000182544,P21731,Q6N075
ENSG00000006638,ENSG00000204979,P21731,Q5J8X5
ENSG00000006638,ENSG00000205060,P21731,Q969S0
ENSG00000006659,ENSG00000026025,Q8TCE9,P08670
ENSG00000006659,ENSG00000068354,Q8TCE9,Q3MII6
ENSG00000006659,ENSG00000076382,Q8TCE9,Q96R06
ENSG00000006659,ENSG00000080561,Q8TCE9,Q9UJV3
ENSG00000006659,ENSG00000100151,Q8TCE9,Q9NRD5
ENSG00000006659,ENSG00000113595,Q8TCE9,P36406
ENSG00000006659,ENSG00000117475,Q8TCE9,Q9H2G9
ENSG00000006659,ENSG00000124429,Q8TCE9,Q8WVV4
ENSG00000006659,ENSG00000129474,Q8TCE9,Q96IF1
ENSG00000006659,ENSG00000130475,Q8TCE9,O14526
ENSG00000006659,ENSG00000131095,Q8TCE9,P14136
ENSG00000006659,ENSG00000132570,Q8TCE9,Q9H0N5
ENSG00000006659,ENSG00000145358,Q8TCE9,Q96D03
ENSG00000006659,ENSG00000145861,Q8TCE9,Q9BXJ5
ENSG00000006659,ENSG00000148341,Q8TCE9,Q9NR46
ENSG00000006659,ENSG00000155367,Q8TCE9,Q5JR12
ENSG00000006659,ENSG00000155749,Q8TCE9,Q96Q35
ENSG00000006659,ENSG00000160062,Q8TCE9,Q96BR9
ENSG00000006659,ENSG00000167302,Q8TCE9,Q96N21
ENSG00000006659,ENSG00000167604,Q8TCE9,Q8NI38
ENSG00000006659,ENSG00000167858,Q8TCE9,Q969V4
ENSG00000006659,ENSG00000171345,Q8TCE9,P08727
ENSG00000006659,ENSG00000172349,Q8TCE9,Q14005
ENSG00000006659,ENSG00000172530,Q8TCE9,Q8N9N5
ENSG00000006659,ENSG00000173757,Q8TCE9,P51692
ENSG00000006659,ENSG00000176390,Q8TCE9,Q8IUI8
ENSG00000006659,ENSG00000183246,Q8TCE9,A6NJZ7
ENSG00000006659,ENSG00000183621,Q8TCE9,Q7Z4V0
ENSG00000006659,ENSG00000185418,Q8TCE9,A2RTX5
ENSG00000006659,ENSG00000196924,Q8TCE9,P21333
ENSG00000006659,ENSG00000197079,Q8TCE9,Q92764
ENSG00000006659,ENSG00000197343,Q8TCE9,Q8N720
ENSG00000006659,ENSG00000197951,Q8TCE9,Q9NQZ8
ENSG00000006659,ENSG00000204713,Q8TCE9,P14373
ENSG00000006659,ENSG00000206052,Q8TCE9,Q6PKX4
ENSG00000006659,ENSG00000234616,Q8TCE9,O75564
ENSG00000006659,ENSG00000269964,Q8TCE9,A8MW99
ENSG00000006704,ENSG00000115806,Q9UHL9,Q9H8Y8
ENSG00000006704,ENSG00000178988,Q9UHL9,Q96HT8
ENSG00000006712,ENSG00000166477,Q8N7H5,Q8WVC0
ENSG00000006831,ENSG00000139644,Q86V24,P55061
ENSG00000006837,ENSG00000019995,Q8IVW4,Q9UGI0
ENSG00000006837,ENSG00000029725,Q8IVW4,Q15276
ENSG00000006837,ENSG00000100151,Q8IVW4,Q9NRD5
ENSG00000006837,ENSG00000108395,Q8IVW4,O94972
ENSG00000006837,ENSG00000109771,Q8IVW4,Q9P2M1
ENSG00000006837,ENSG00000114416,Q8IVW4,P51114
ENSG00000006837,ENSG00000129245,Q8IVW4,P51116
ENSG00000006837,ENSG00000132938,Q8IVW4,Q5JR59
ENSG00000006837,ENSG00000150773,Q8IVW4,Q8WWB5
ENSG00000006837,ENSG00000160062,Q8IVW4,Q96BR9
ENSG00000006837,ENSG00000162946,Q8IVW4,Q9NRI5
ENSG00000006837,ENSG00000169155,Q8IVW4,O43298
ENSG00000006837,ENSG00000171444,Q8IVW4,P23508
ENSG00000006837,ENSG00000185811,Q8IVW4,Q13422
ENSG00000006837,ENSG00000197191,Q8IVW4,A8MQ03
ENSG00000006837,ENSG00000197256,Q8IVW4,Q63ZY3
ENSG00000006837,ENSG00000204713,Q8IVW4,P14373
ENSG00000007001,ENSG00000007001,O95045,O95045
ENSG00000007001,ENSG00000072201,O95045,Q8TBB1
ENSG00000007001,ENSG00000086504,O95045,Q13084
ENSG00000007047,ENSG00000124641,Q96L34,Q9H944
ENSG00000007216,ENSG00000121634,Q13183,P48165
ENSG00000007216,ENSG00000157613,Q13183,Q96BA8
ENSG00000007237,ENSG00000007237,O60861,O60861
ENSG00000007237,ENSG00000105401,O60861,Q16543
ENSG00000007237,ENSG00000130520,O60861,Q9Y4Z0
ENSG00000007237,ENSG00000156795,O60861,Q96HA8
ENSG00000007237,ENSG00000174851,O60861,O95070
ENSG00000007237,ENSG00000187778,O60861,Q96EZ8
ENSG00000007237,ENSG00000213672,O60861,Q9NZQ3
ENSG00000007255,ENSG00000007372,O75865,P26367
ENSG00000007255,ENSG00000054116,O75865,O43617
ENSG00000007255,ENSG00000064655,O75865,O00167
ENSG00000007255,ENSG00000090238,O75865,P61236
ENSG00000007255,ENSG00000100842,O75865,O43281
ENSG00000007255,ENSG00000103852,O75865,Q5W5X9
ENSG00000007255,ENSG00000104228,O75865,Q9UPQ4
ENSG00000007255,ENSG00000106052,O75865,Q86VP1
ENSG00000007255,ENSG00000109101,O75865,O15353
ENSG00000007255,ENSG00000115806,O75865,Q9H8Y8
ENSG00000007255,ENSG00000121454,O75865,Q969G2
ENSG00000007255,ENSG00000123349,O75865,Q99471
ENSG00000007255,ENSG00000123415,O75865,Q53HV7
ENSG00000007255,ENSG00000125447,O75865,Q9NZ52
ENSG00000007255,ENSG00000127328,O75865,Q96QF0
ENSG00000007255,ENSG00000132854,O75865,Q5T7N3
ENSG00000007255,ENSG00000137073,O75865,Q5T6F2
ENSG00000007255,ENSG00000144579,O75865,Q9GZU7
ENSG00000007255,ENSG00000152137,O75865,Q9UJY1
ENSG00000007255,ENSG00000153130,O75865,Q9UIL1
ENSG00000007255,ENSG00000156735,O75865,O95429
ENSG00000007255,ENSG00000159289,O75865,Q9NYA3
ENSG00000007255,ENSG00000160753,O75865,Q9BVN2
ENSG00000007255,ENSG00000161405,O75865,Q9UKT9
ENSG00000007255,ENSG00000162924,O75865,Q04864
ENSG00000007255,ENSG00000164591,O75865,Q8TDC0
ENSG00000007255,ENSG00000167302,O75865,Q96N21
ENSG00000007255,ENSG00000167515,O75865,Q9UL33
ENSG00000007255,ENSG00000167565,O75865,Q9UJW9
ENSG00000007255,ENSG00000168497,O75865,O95810
ENSG00000007255,ENSG00000169217,O75865,O95400
ENSG00000007255,ENSG00000169976,O75865,Q9BWJ5
ENSG00000007255,ENSG00000181938,O75865,Q9BRX5
ENSG00000007255,ENSG00000182816,O75865,Q52LG2
ENSG00000007255,ENSG00000184939,O75865,Q8TF47
ENSG00000007255,ENSG00000196388,O75865,Q0VD86
ENSG00000007255,ENSG00000212123,O75865,Q8IZ63
ENSG00000007312,ENSG00000197860,P40259,Q96EQ0
ENSG00000007372,ENSG00000020129,P26367,Q9UBB6
ENSG00000007372,ENSG00000029993,P26367,O15347
ENSG00000007372,ENSG00000031823,P26367,Q9H6Z4
ENSG00000007372,ENSG00000037965,P26367,P31273
ENSG00000007372,ENSG00000051128,P26367,Q9NSC5
ENSG00000007372,ENSG00000066136,P26367,Q13952
ENSG00000007372,ENSG00000072958,P26367,Q9BXS5
ENSG00000007372,ENSG00000078140,P26367,P61086
ENSG00000007372,ENSG00000079134,P26367,Q96FV9
ENSG00000007372,ENSG00000079257,P26367,Q9BS40
ENSG00000007372,ENSG00000083307,P26367,Q6ISB3
ENSG00000007372,ENSG00000090487,P26367,Q9NZD8
ENSG00000007372,ENSG00000092199,P26367,P07910
ENSG00000007372,ENSG00000092208,P26367,O14893
ENSG00000007372,ENSG00000095059,P26367,P49366
ENSG00000007372,ENSG00000096093,P26367,Q5JVL4
ENSG00000007372,ENSG00000099812,P26367,Q8IVT2
ENSG00000007372,ENSG00000100151,P26367,Q9NRD5
ENSG00000007372,ENSG00000100865,P26367,Q9BW66
ENSG00000007372,ENSG00000101266,P26367,P68400
ENSG00000007372,ENSG00000101367,P26367,Q15691
ENSG00000007372,ENSG00000105492,P26367,O43699
ENSG00000007372,ENSG00000105650,P26367,Q08493
ENSG00000007372,ENSG00000105991,P26367,ENSG00000105991
ENSG00000007372,ENSG00000108091,P26367,Q16204
ENSG00000007372,ENSG00000116754,P26367,Q05519
ENSG00000007372,ENSG00000116922,P26367,Q9NX04
ENSG00000007372,ENSG00000119335,P26367,Q01105
ENSG00000007372,ENSG00000119725,P26367,Q86VK4
ENSG00000007372,ENSG00000120860,P26367,Q9Y3C0
ENSG00000007372,ENSG00000121851,P26367,Q9BT43
ENSG00000007372,ENSG00000124827,P26367,O75603
ENSG00000007372,ENSG00000125733,P26367,Q15642
ENSG00000007372,ENSG00000127445,P26367,Q13526
ENSG00000007372,ENSG00000130307,P26367,Q8N6Y0
ENSG00000007372,ENSG00000131013,P26367,Q8WUA2
ENSG00000007372,ENSG00000133488,P26367,Q9UDX3
ENSG00000007372,ENSG00000139714,P26367,Q6PF18
ENSG00000007372,ENSG00000140259,P26367,P55081
ENSG00000007372,ENSG00000141977,P26367,Q96Q77
ENSG00000007372,ENSG00000142230,P26367,Q9UBE0
ENSG00000007372,ENSG00000143882,P26367,Q8NEY4
ENSG00000007372,ENSG00000144320,P26367,Q9C0E8
ENSG00000007372,ENSG00000144597,P26367,Q96JC9
ENSG00000007372,ENSG00000144681,P26367,Q99469
ENSG00000007372,ENSG00000145945,P26367,Q9Y247
ENSG00000007372,ENSG00000146872,P26367,Q86UE8
ENSG00000007372,ENSG00000147421,P26367,Q6NT76
ENSG00000007372,ENSG00000147614,P26367,Q8N8Y2
ENSG00000007372,ENSG00000151092,P26367,Q96IV0
ENSG00000007372,ENSG00000151338,P26367,Q8TD10
ENSG00000007372,ENSG00000154359,P26367,Q17RB8
ENSG00000007372,ENSG00000155754,P26367,Q53TS8
ENSG00000007372,ENSG00000157450,P26367,Q6ZNA4
ENSG00000007372,ENSG00000161813,P26367,Q71RC2
ENSG00000007372,ENSG00000163155,P26367,Q96S90
ENSG00000007372,ENSG00000163320,P26367,Q9UFW8
ENSG00000007372,ENSG00000163960,P26367,O94888
ENSG00000007372,ENSG00000167131,P26367,Q8IW40
ENSG00000007372,ENSG00000167604,P26367,Q8NI38
ENSG00000007372,ENSG00000167670,P26367,Q13111
ENSG00000007372,ENSG00000172497,P26367,Q8WYK0
ENSG00000007372,ENSG00000172530,P26367,Q8N9N5
ENSG00000007372,ENSG00000173207,P26367,P61024
ENSG00000007372,ENSG00000175376,P26367,Q8N9N8
ENSG00000007372,ENSG00000176148,P26367,Q9NUJ3
ENSG00000007372,ENSG00000177479,P26367,O95376
ENSG00000007372,ENSG00000177504,P26367,Q9H322
ENSG00000007372,ENSG00000180806,P26367,P31274
ENSG00000007372,ENSG00000181929,P26367,P54619
ENSG00000007372,ENSG00000183230,P26367,Q9UI47
ENSG00000007372,ENSG00000184182,P26367,Q969M7
ENSG00000007372,ENSG00000185359,P26367,O14964
ENSG00000007372,ENSG00000185753,P26367,Q8TB03
ENSG00000007372,ENSG00000186141,P26367,Q9BUI4
ENSG00000007372,ENSG00000187272,P26367,Q9BYQ0
ENSG00000007372,ENSG00000188761,P26367,Q5TBC7
ENSG00000007372,ENSG00000196418,P26367,Q15973
ENSG00000007372,ENSG00000196482,P26367,P62508
ENSG00000007372,ENSG00000197256,P26367,Q63ZY3
ENSG00000007372,ENSG00000198218,P26367,Q2TAL8
ENSG00000007372,ENSG00000198586,P26367,Q9UKI8
ENSG00000007372,ENSG00000204438,P26367,O95872
ENSG00000007372,ENSG00000204538,P26367,Q9UIG4
ENSG00000007372,ENSG00000204710,P26367,Q5MJ68
ENSG00000007372,ENSG00000204822,P26367,Q96EL3
ENSG00000007372,ENSG00000204873,P26367,Q9BYQ3
ENSG00000007372,ENSG00000214447,P26367,A6NFU0
ENSG00000007372,ENSG00000214717,P26367,O96006
ENSG00000007372,ENSG00000215114,P26367,Q14CS0
ENSG00000007372,ENSG00000221955,P26367,A0AV02
ENSG00000007372,ENSG00000243335,P26367,Q96MP8
ENSG00000007372,ENSG00000250506,P26367,Q00526
ENSG00000007372,ENSG00000270765,P26367,Q8NHY3
ENSG00000007384,ENSG00000107187,Q96CC6,Q9UBR4
ENSG00000007392,ENSG00000115875,Q9NQ29,Q16629
ENSG00000007392,ENSG00000124193,Q9NQ29,Q13247
ENSG00000007866,ENSG00000102243,Q99594,Q99990
ENSG00000007866,ENSG00000144560,Q99594,Q14135
ENSG00000007866,ENSG00000206538,Q99594,A8MV65
ENSG00000007923,ENSG00000079257,Q9NVH1,Q9BS40
ENSG00000007923,ENSG00000146281,Q9NVH1,Q8IYS1
ENSG00000007923,ENSG00000223501,Q9NVH1,Q8N1B4
ENSG00000007933,ENSG00000100359,P31513,Q96HU1
ENSG00000007933,ENSG00000132514,P31513,Q8IUN9
ENSG00000007933,ENSG00000211456,P31513,Q9NTJ5
ENSG00000007944,ENSG00000077348,Q8WY64,Q9NQT4
ENSG00000007944,ENSG00000087338,Q8WY64,Q96IK5
ENSG00000007944,ENSG00000095066,Q8WY64,Q96ED9
ENSG00000007944,ENSG00000109906,Q8WY64,Q05516
ENSG00000007944,ENSG00000115274,Q8WY64,Q9C086
ENSG00000007944,ENSG00000132854,Q8WY64,Q5T7N3
ENSG00000007944,ENSG00000137575,Q8WY64,O00560
ENSG00000007944,ENSG00000143382,Q8WY64,Q6UY14
ENSG00000007944,ENSG00000145358,Q8WY64,Q96D03
ENSG00000007944,ENSG00000163156,Q8WY64,Q9BWG6
ENSG00000007944,ENSG00000165699,Q8WY64,Q92574
ENSG00000007944,ENSG00000173480,Q8WY64,Q8TAU3
ENSG00000007944,ENSG00000174738,Q8WY64,Q14995
ENSG00000007944,ENSG00000176896,Q8WY64,Q8N8B7
ENSG00000007944,ENSG00000179456,Q8WY64,Q99592
ENSG00000007944,ENSG00000179627,Q8WY64,B2RXF5
ENSG00000007944,ENSG00000183621,Q8WY64,Q7Z4V0
ENSG00000007944,ENSG00000183690,Q8WY64,Q5JST6
ENSG00000007944,ENSG00000188747,Q8WY64,Q86UR1
ENSG00000007944,ENSG00000196227,Q8WY64,Q9NTX9
ENSG00000007944,ENSG00000196843,Q8WY64,Q03989
ENSG00000007944,ENSG00000198807,Q8WY64,P55771
ENSG00000007944,ENSG00000257108,Q8WY64,P0CG21
ENSG00000008018,ENSG00000011590,P20618,Q9Y2Y4
ENSG00000008018,ENSG00000013392,P20618,Q9UIY3
ENSG00000008018,ENSG00000035141,P20618,Q96C01
ENSG00000008018,ENSG00000056558,P20618,Q13077
ENSG00000008018,ENSG00000062194,P20618,Q86WP2
ENSG00000008018,ENSG00000068400,P20618,Q4V328
ENSG00000008018,ENSG00000078902,P20618,Q9H0E2
ENSG00000008018,ENSG00000081377,P20618,O60729
ENSG00000008018,ENSG00000092208,P20618,O14893
ENSG00000008018,ENSG00000094796,P20618,Q15323
ENSG00000008018,ENSG00000099956,P20618,Q12824
ENSG00000008018,ENSG00000100055,P20618,Q9UIA0
ENSG00000008018,ENSG00000101197,P20618,Q96CA5
ENSG00000008018,ENSG00000101331,P20618,Q9NUG4
ENSG00000008018,ENSG00000101413,P20618,Q9NQG5
ENSG00000008018,ENSG00000103202,P20618,O00746
ENSG00000008018,ENSG00000104147,P20618,O43482
ENSG00000008018,ENSG00000104435,P20618,Q93045
ENSG00000008018,ENSG00000104524,P20618,Q53H96
ENSG00000008018,ENSG00000104863,P20618,Q9HAP6
ENSG00000008018,ENSG00000104964,P20618,Q08117
ENSG00000008018,ENSG00000105617,P20618,Q96BZ8
ENSG00000008018,ENSG00000105619,P20618,P0C1Z6
ENSG00000008018,ENSG00000105991,P20618,ENSG00000105991
ENSG00000008018,ENSG00000106541,P20618,O95994
ENSG00000008018,ENSG00000107187,P20618,Q9UBR4
ENSG00000008018,ENSG00000112130,P20618,O76064
ENSG00000008018,ENSG00000113595,P20618,P36406
ENSG00000008018,ENSG00000113638,P20618,Q6PID6
ENSG00000008018,ENSG00000125656,P20618,Q16740
ENSG00000008018,ENSG00000126337,P20618,O76013
ENSG00000008018,ENSG00000127191,P20618,Q12933
ENSG00000008018,ENSG00000129084,P20618,P25786
ENSG00000008018,ENSG00000131737,P20618,O76011
ENSG00000008018,ENSG00000132680,P20618,Q7Z7F0
