ID,Ontology Source,Term,GOLevels,GOGroups,Nr. Genes,% Associated Genes,Term PValue,Term PValue Corrected with Bonferroni step down,Group PValue,Group PValue Corrected with Bonferroni step down,Associated Genes Found,All Associated Genes,OverViewTerm,Genes Cluster #1,%Genes Cluster #1,Genes Cluster #2,%Genes Cluster #2
GO:0030330,GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_25.05.2022_00h00,"DNA damage response, signal transduction by p53 class mediator","[5, 6, 7]","[Group17, Group19, Group22, Group24, Group25]",5,8.620689,7.527974866282562E-5,0.014378431994599693,"{Group17=1.4987275105943798E-10, Group19=5.10303369104269E-10, Group22=2.847544374645309E-12, Group24=1.6683457571419606E-16, Group25=2.971313981736144E-15}","{Group17=2.098218514832132E-9, Group19=5.613337060146959E-9, Group22=4.8408254368970256E-11, Group24=3.670360665712314E-15, Group25=6.239759361645902E-14}","[CDKN1A, MDM2, SIRT1, SOX4, TP53]","[ACER2, AMH, ANKRD1, ANTXR1, ATM, ATR, BCL3, CASP2, CD44, CD74, CDKN1A, COPS3, CRADD, DDX5, E2F7, FOXM1, HIPK2, ING4, KAT5, KDM1A, KMT5A, MARCHF7, MDM2, MDM4, MIF, MMAB, MUC1, MYO6, NDRG1, PAXIP1, PIDD1, PLA2R1, PMAIP1, PRAP1, PSMD10, PTTG1IP, PYHIN1, RPL26, RPS27L, RPS6KA6, S100A8, S100A9, SERPINA2, SESN2, SIRT1, SMYD2, SNAI1, SNAI2, SOX4, SP100, TFAP4, TP53, TRIAP1, TWIST1, USP10, USP32, ZNF385A, ZNHIT1]",FALSE,"[CDKN1A, MDM2, SIRT1, SOX4, TP53]",76.9682754136865,[TP53],23.03172646704877
GO:0030336,GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_25.05.2022_00h00,negative regulation of cell migration,"[4, 5, 6]","[Group07, Group25]",8,4.0816326,1.1646120602244481E-4,0.020846555878017623,"{Group07=8.731621385973305E-12, Group25=2.971313981736144E-15}","{Group07=1.3970594217557288E-10, Group25=6.239759361645902E-14}","[AKT1, CDH1, FGF2, HDAC5, MEF2C, NOTCH1, PPARG, PTEN]","[ACVR1C, ACVRL1, ADAM15, ADARB1, ADGRB1, ADIPOQ, ADIPOR1, ADORA3, ADTRP, AFD1, AFDN, AIF1, AKT1, AMH, ANGPT2, ANGPT4, APOD, APOE, APOH, ARHGDIB, ARID2, ARPIN, ARPIN-AP3S2, ATP2B4, BMP10, BMPR1A, BST2, C5, C5AR2, CALR, CARD10, CCL2, CCL21, CCL25, CCL28, CCN3, CD300A, CD74, CDH1, CHRD, CITED2, CLASP1, CLASP2, CLDN19, CLDN3, CLDN5, CLIC4, CORO1B, CORO1C, CSNK2B, CX3CL1, CXCL12, CXCL13, DAB2IP, DACH1, DAG1, DCN, DDT, DDTL, DLC1, DLEC1, DLG5, DLL4, DNAI3, DNAJA4, DPEP1, DPP4, DUSP1, DUSP12, DUSP22, DUSP3, DYNLL1, EMILIN2, ENC1, ENG, EPHA1, EPHA4, EPPK1, EVL, FGF13, FGF2, FLCN, FOXO3, FUZ, FZR1, GADD45A, GCSAM, GDF2, GJA1, GTPBP4, HAS1, HDAC5, HMGB1, HNF1A-AS1, HOXA7, HRG, HYAL2, IFITM1, IGFBP3, IGFBP5, IL4, ITGB1BP1, JAG1, JUP, KANK1, KLF4, KLRK1, KRIT1, KRT16, LDLRAD4, LIMCH1, LRCH1, MAPK15, MARVELD3, MCC, MECP2, MEF2C, MEOX2, MIA3, MIF, MITF, MMRN2, NAV3, NDRG4, NF1, NGFR, NKX2-1, NODAL, NOG, NOTCH1, NR2F2, NRG1, PADI2, PDCD10, PFN2, PHLDB2, PIP5KL1, PLXNB3, PODN, PPARG, PRKG1, PTEN, PTGER4, PTPN23, PTPRG, PTPRJ, PTPRK, PTPRM, PTPRR, PTPRT, PTPRU, RAC1, RECK, RGCC, RHOA, RHOB, RIN3, RIPOR2, RNASE1, RNF20, RNF41, ROBO1, S100A8, S100A9, SCAI, SERPINE1, SFRP1, SINHCAF, SLIT2, SLURP1, SP100, SRGAP2, SRGAP3, STARD13, STC1, STK24, STK26, SULF1, SVBP, SYNJ2BP, TBX5, TBXA2R, TCAF1, TGFB1, THBS1, TIMP1, TMEFF2, TMIGD3, TNF, TNFAIP6, TPM1, TRIB1, VASH1, WASL, WNT11, ZMYND8]",FALSE,"[AKT1, CDH1, FGF2, HDAC5, MEF2C, NOTCH1, PPARG, PTEN]",84.24437390587076,[PTEN],15.755625984855225
GO:0030518,GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_25.05.2022_00h00,intracellular steroid hormone receptor signaling pathway,"[4, 5, 6, 7, 8]",[Group24],6,7.7922077,2.4808893152073205E-5,0.005433147600304032,{Group24=1.6683457571419606E-16},{Group24=3.670360665712314E-15},"[EP300, ESR1, HDAC1, KMT2D, SIRT1, SMARCA4]","[AKR1B1, AR, AREG, ARID1A, BRCA1, CALR, CNOT1, CNOT2, CNOT9, DAB2, DAXX, DDRGK1, DDX17, DDX5, DEFA1, DEFA1A3, DEFA3, DNAAF4, EP300, ESR1, FOXA1, FOXH1, FOXP1, GPER1, HDAC1, HEYL, KANK2, KDM3A, KDM5D, KMT2D, LATS1, LMO3, MBD4, MED1, NCOR1, NCOR2, NEDD4, NKX3-1, NODAL, NR0B1, PADI2, PAGR1, PAK1, PARK7, PHB1, PIAS2, PKN1, POU4F2, PPARGC1B, PRMT2, RBFOX2, RHOXF1, RNF14, RNF6, SCGB2A1, SFRP1, SIRT1, SMARCA4, SRARP, TMF1, TRERF1, TRIM68, TRIP4, UBA5, UBE3A, UBR5, UFL1, UFM1, UFSP2, VPS11, VPS18, WBP2, YAP1, YWHAH, ZBTB7A, ZMIZ1, ZNF366]",FALSE,"[EP300, ESR1, HDAC1, KMT2D, SIRT1, SMARCA4]",80.04074140535869,[KMT2D],19.959267334060154
GO:0030521,GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_25.05.2022_00h00,androgen receptor signaling pathway,"[5, 6, 7, 8, 9]","[Group24, Group25]",4,11.764706,1.2139617170433645E-4,0.02124433004825888,"{Group24=1.6683457571419606E-16, Group25=2.971313981736144E-15}","{Group24=3.670360665712314E-15, Group25=6.239759361645902E-14}","[EP300, HDAC1, SIRT1, SMARCA4]","[AKR1B1, AR, AREG, ARID1A, DAB2, DAXX, DDX17, DDX5, EP300, FOXH1, FOXP1, HDAC1, HEYL, KDM3A, KDM5D, NCOR1, NCOR2, NKX3-1, NODAL, PARK7, PHB1, PIAS2, PRMT2, RHOXF1, RNF14, RNF6, SCGB2A1, SFRP1, SIRT1, SMARCA4, TMF1, TRIM68, ZBTB7A, ZMIZ1]",FALSE,"[EP300, HDAC1, SIRT1, SMARCA4]",99.99999761945435,[],0.0
GO:0030522,GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_25.05.2022_00h00,intracellular receptor signaling pathway,"[3, 4, 5]","[Group07, Group24]",9,5.5555553,3.5704662126764733E-6,9.033279518071477E-4,"{Group07=8.731621385973305E-12, Group24=1.6683457571419606E-16}","{Group07=1.3970594217557288E-10, Group24=3.670360665712314E-15}","[EP300, ESR1, HDAC1, KMT2D, PPARG, RELA, RXRA, SIRT1, SMARCA4]","[ACTN4, AHR, AKR1B1, AKR1C3, ALPK1, ANKRD17, AR, AREG, ARID1A, ASXL2, BMP2, BRCA1, BUD31, C1QBP, CALR, CITED2, CLPB, CNOT1, CNOT2, CNOT9, CTBP2, CYP27B1, DAB2, DAXX, DDRGK1, DDX17, DDX5, DDX58, DDX60, DEFA1, DEFA1A3, DEFA3, DHX58, DNAAF4, EP300, ERBIN, ESR1, ESR2, EZH2, FOXA1, FOXH1, FOXP1, GPATCH3, GPER1, HDAC1, HEYL, HSPA1A, HSPA1B, IFIH1, INAVA, IRGM, KANK2, KDM3A, KDM5D, KLF2, KMT2D, LACC1, LATS1, LMO3, LONP1, MBD4, MED1, MN1, NCOR1, NCOR2, NEDD4, NKX3-1, NOD2, NODAL, NOP53, NPLOC4, NR0B1, NR1H3, NR1H4, NR1I2, NR1I3, NR2F2, NR3C1, NR5A1, NR5A2, OAS3, OASL, OTULIN, PADI2, PAGR1, PAK1, PARK7, PDK3, PHB1, PHB2, PIAS2, PIM1, PKN1, POU4F2, PPARA, PPARD, PPARG, PPARGC1B, PRAME, PRMT2, PTGIS, PTPN22, PUM1, PUM2, RARA, RARG, RBFOX2, RELA, RHOXF1, RIOK3, RIPK2, RNF125, RNF135, RNF14, RNF34, RNF6, RORA, RXRA, RXRB, SCGB2A1, SEC14L1, SFRP1, SIRT1, SLC46A2, SMARCA4, SNAI2, SNW1, SRARP, SREBF1, STAT3, TAF1, THRA, THRB, TIFA, TKFC, TMF1, TRERF1, TRIM15, TRIM16, TRIM25, TRIM68, TRIP4, TSPAN6, UBA5, UBE3A, UBR5, UFD1, UFL1, UFM1, UFSP2, USP15, USP17L2, VDR, VPS11, VPS18, WBP2, YAP1, YWHAH, ZBTB7A, ZCCHC3, ZMIZ1, ZNF366]",FALSE,"[EP300, ESR1, HDAC1, KMT2D, PPARG, RELA, RXRA, SIRT1, SMARCA4]",85.7454579289152,[KMT2D],14.254544934954405
GO:0031047,GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_25.05.2022_00h00,gene silencing by RNA,"[5, 6, 7]","[Group21, Group23, Group25]",6,7.5,3.0879755692148486E-5,0.006546508206735479,"{Group21=2.325907628493845E-20, Group23=7.69912343049403E-14, Group25=2.971313981736144E-15}","{Group21=5.582178308385228E-19, Group23=1.5398246860988062E-12, Group25=6.239759361645902E-14}","[EGFR, ESR1, POU5F1, PPARG, TERT, TP53]","[2477, ADAR, AGO1, AGO2, AGO3, AGO4, AJUBA, BCDIN3D, BMP4, CLP1, CNOT1, COLEC12, DDX5, DDX6, DGCR8, DHX9, DICER1, DND1, DROSHA, EGFR, EIF4E2, EIF4ENIF1, EIF4G1, EIF6, ELAVL1, ESR1, FMR1, FMR1-IT1, FRAXA, FXR1, HEXIM1, HNRNPA2B1, HOXB-AS3, IL6, LIMD1, LIN28A, LIN28B, MAP2K1, MAP2K2, METTL3, MOV10, NCOR1, NCOR2, POU5F1, POU5F1P3, POU5F1P4, PPARG, PRKRA, PUM1, PUM2, PUS10, RBM4, RIPK1, SNIP1, SPOUT1, SRRT, SRSF3, STAT3, TARBP2, TERT, TGFB1, TIAL1, TNF, TNRC6A, TNRC6B, TNRC6C, TP53, TRIM71, TRUB1, TSN, TSNAX, TUT4, TUT7, WTIP, XPO5, ZC3H10, ZC3H12A, ZC3H7A, ZC3H7B, ZFP36]",FALSE,"[EGFR, ESR1, POU5F1, PPARG, TERT, TP53]",66.72326092681547,"[TERT, TP53]",33.276738292416674
GO:0031327,GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_25.05.2022_00h00,negative regulation of cellular biosynthetic process,"[4, 5, 6]",[Group18],37,4.129464,2.9502955733202597E-19,9.470448790358034E-17,{Group18=3.79235323566993E-23},{Group18=9.860118412741818E-22},"[BCOR, BIRC5, CDK5, CDKN1A, CREB1, CREBBP, CTNNB1, DAPK1, DDX3X, EID1, EP300, ESR1, GATA3, GLI2, GLI3, HDAC1, HDAC5, HES1, ID1, JUN, MDM2, MEF2C, MYC, NOTCH1, PBXIP1, POU5F1, PPARG, PTCH1, RELA, RUNX2, RXRA, SIRT1, SMARCA4, SPI1, SRC, SUFU, TP53]","[2477, ABCA2, ACD, ACMSD, ACOT8, ACTRT1, ACVR2B, ACVRL1, ADIPOQ, AEBP1, AGO1, AGO2, AGO3, AGO4, AIFM2, AJUBA, AKR1B1, AKR1C3, ALX1, ANKRD1, ANKRD2, APBB1, APBB2, APOC1, APOC3, AR, AREG, ARID4A, ARID5A, ARID5B, ASCL1, ASCL2, ATF3, ATF5, ATF7IP, ATN1, ATP2B4, ATP8B1, ATXN1, AURKB, AZF1, BACE2, BACH1, BAG3, BAHD1, BAP1, BASP1, BATF3, BCL11A, BCL3, BCL6, BCLAF1, BCOR, BEND3, BEND5, BEND6, BHLHE40, BHLHE41, BIN1, BIRC5, BMI1, BMP2, BMP4, BMP5, BMP7, BMPR2, BPTF, BRCA1, BRD7, BRIP1, BRMS1, BRMS1L, BTAF1, BTG2, BTRC, C1QBP, C1QTNF3, CALCA, CALR, CASP8AP2, CBFA2T2, CBFA2T3, CBX2, CBX3, CBX4, CBX5, CBX6, CBX7, CBX8, CBY1, CC2D1A, CCAR1, CCAR2, CCDC85B, CCND1, CD34, CD38, CDC73, CDK5, CDK5R1, CDKN1A, CDKN1B, CDKN1C, CDKN2A, CDX2, CDYL, CENPF, CERS1, CGGBP1, CHD3, CHD8, CIITA, CIR1, CITED1, CITED2, CNBP, CNOT1, CNOT2, CNOT6, CNOT7, CNOT8, COMMD3-BMI1, COMMD7, CPEB1, CPEB2, CPEB3, CREB1, CREB3L1, CREBBP, CREBZF, CREM, CRY1, CRY2, CRYAB, CRYM, CSDE1, CSF2, CTBP1, CTC1, CTCF, CTNNB1, CUX2, CXXC5, CYP27B1, DAB2, DAB2IP, DACH1, DACT1, DAP, DAPK1, DAPK3, DAXX, DBI, DCAF1, DCP2, DDIT3, DDX20, DDX3X, DDX5, DDX54, DDX6, DEAF1, DEPDC1, DHFR, DHX36, DHX9, DKK1, DKK3, DLG1, DLX1, DLX4, DMAP1, DNAJA3, DNAJB1, DNAJC5, DND1, DNMT3A, DNMT3B, DNMT3L, DNPEP, DPEP2, DR1, DRAP1, DUSP22, DUSP26, DUSP28, E2F1, E2F6, E2F7, E2F8, E4F1, EAPP, EDN1, EDNRB, EHMT2, EID1, EID2, EID2B, EIF2AK2, EIF4A2, EIF4A3, EIF4E2, EIF4EBP1, EIF4ENIF1, EIF4G1, EIF6, ELANE, ELF3, ELK3, ELK4, EN1, ENC1, ENO1, ENPP1, EP300, EPC1, EPO, EPRS1, EPX, ERCC4, EREG, ERF, ERLIN1, ERLIN2, ERN2, ESR1, ESR2, ESX1, ETF1, ETS2, ETV5, ETV6, ETV7, EXOSC10, EXOSC3, EXOSC5, EXOSC9, EZH2, EZR, FASLG, FBP1, FBXW11, FCGR1BP, FCN3, FGF19, FHL2, FLCN, FLNA, FMR1, FMR1-IT1, FNIP1, FNIP2, FOXD3, FOXG1, FOXK1, FOXK2, FOXL2, FOXM1, FOXN3, FOXO3, FOXP1, FOXP2, FOXP3, FRAXA, FRK, FST, FTO, GADD45A, GAPDH, GAPDHP44, GAS6, GATA1, GATA3, GATA6, GATAD2A, GATD3, GCK, GCLC, GDF1, GDF2, GFI1, GFI1B, GIGYF2, GLI2, GLI3, GMNN, GNL3L, GPS2, GTF2IRD1, GZF1, GZMB, H1-5, HAND1, HDAC1, HDAC10, HDAC2, HDAC3, HDAC4, HDAC5, HDAC9, HDGF, HES1, HESX1, HEXIM1, HEXIM2, HEY1, HEY2, HEYL, HHEX, HIC1, HIF1AN, HINFP, HIPK2, HIVEP1, HMBOX1, HMGA1, HMGA2, HMGB1, HMGB2, HMX1, HNF1A, HNF4A, HNRNPA1, HNRNPC, HNRNPD, HNRNPK, HNRNPL, HNRNPU, HOXA7, HOXB13, HOXD9, HSF1, HSF4, HSPA1A, HSPA8, IAPP, ID1, ID2, ID3, ID4, IFI16, IFI27, IFNA2, IFNG, IFNL1, IGBP1, IGF2BP1, IGFBP5, IKZF5, IL33, IL4, ILF3, ING4, INPP5K, INSM1, IRF1, IRF2BP1, IRF2BP2, IRF2BPL, IRF8, IRX1, IRX2, ITM2B, JAZF1, JDP2, JUN, JUND, KANK2, KAT5, KAT6A, KAT6B, KAT8, KCNIP3, KCTD1, KDM1A, KDM2A, KDM4A, KDM5B, KDM8, KHSRP, KLF11, KLF12, KLF2, KLF4, KLF7, KLF8, KMT5A, L3MBTL1, LANCL2, LARP1, LARP7, LBH, LCOR, LDB1, LDB2, LEF1, LILRB4, LIMD1, LIMS1, LINC-PINT, LOC654780, LOXL2, LOXL3, LRRFIP1, LSM14A, LYAR, MACROH2A1, MACROH2A2, MAD2L2, MAF1, MAFK, MAGEA1, MAGEA2, MAGI1, MALSU1, MAP3K10, MAP4K2, MAX, MAZ, MBD2, MCPH1, MDM2, MDM4, MECOM, MECP2, MED25, MED9, MEF2A, MEF2C, MEN1, METTL13, MITF, MLX, MLXIPL, MNT, MOV10, MPHOSPH8, MPV17L, MRPL23, MST1, MSX2, MTA1, MTA3, MTDH, MTERF3, MUC1, MXD1, MXI1, MYB, MYC, MZF1, NAB2, NACC1, NACC2, NANOS1, NANOS2, NANOS3, NAT10, NCK1, NCL, NCOR1, NCOR2, NDUFA13, NEDD4, NELFA, NELFB, NELFCD, NELFE, NEUROG3, NFATC3, NFATC4, NFIB, NFIC, NFIL3, NFIX, NFKB1, NFX1, NIBAN2, NIPBL, NKAP, NKRF, NKX2-1, NKX2-5, NKX3-1, NKX6-3, NOC2L, NOP53, NOTCH1, NOTCH4, NPAT, NR0B1, NR0B2, NR1D1, NR1D2, NR1H2, NR1I2, NR2C1, NR2C2, NR2F1, NR2F2, NR2F6, NR3C1, NR4A2, NRG1, NRIP1, NUPR2, OPN3, ORMDL1, ORMDL2, ORMDL3, OTP, OTUD7B, PA2G4, PABPC1, PAIP1, PAIP2, PAIP2B, PARP1, PARP15, PARP3, PARP9, PASD1, PASK, PATL1, PAX2, PAX9, PBXIP1, PCGF2, PCGF6, PCIF1, PDCD4, PDE12, PDE2A, PDGFA, PDGFB, PDZD3, PER3, PEX14, PEX2, PFDN5, PGP, PGPEP1, PHB1, PHB2, PHF12, PHF6, PIAS4, PIBF1, PID1, PIF1, PINX1, PLEK, PLEKHN1, PLK1, PLK3, PLPPR1, PML, PNLDC1, PNPT1, POT1, POU2F1, POU5F1, POU5F1P3, POU5F1P4, POU6F1, PPARA, PPARG, PPID, PPM1F, PRAME, PRDM1, PRDM11, PRDM16, PRDM2, PRDM5, PRDM6, PRDX5, PRG3, PRICKLE1, PRKCH, PRKN, PRMT2, PRMT3, PRMT6, PROX1, PSEN1, PSMD10, PTCH1, PTGIS, PTPRK, PURA, PUS7, QARS1, RARA, RB1, RBBP8, RBFOX2, RBM15, RBM15B, RBM24, RBM4, RBPJ, RC3H1, RCOR1, RD3, RECQL5, RELA, REST, RFX3, RIDA, RING1, RNF139, RNF168, RNF2, RNF8, ROCK2, RORC, RPL10, RPL13A, RPL15, RPL17, RPL23, RPS14, RPS3, RPS6KA5, RREB1, RRP8, RSF1, RUNX1T1, RUNX2, RUVBL2, RXRA, SALL1, SAMD4A, SAP130, SAP30, SARS1, SATB1, SBNO2, SCAF4, SCAF8, SCAI, SCRIB, SCRT1, SDCBP, SDR16C5, SEMA4D, SESN2, SET, SF3B3, SFMBT1, SFPQ, SFRP1, SFRP2, SHC1, SHFL, SHMT1, SIN3A, SIRT1, SIRT2, SIRT6, SIRT7, SIX3, SKI, SKIL, SLA2, SLC27A1, SLC2A10, SMAD2, SMAD3, SMAD4, SMAD7, SMARCA2, SMARCA4, SMARCC2, SMARCE1, SMIM29, SMIM44, SMYD2, SNAI1, SNAI2, SNW1, SNX6, SOX11, SOX13, SOX18, SOX7, SOX9, SP100, SP2, SP3, SPDEF, SPEN, SPHK1, SPI1, SPINDOC, SRC, SREBF2, SSX1, STK39, STK4, STN1, STON1, SUDS3, SUFU, SUMO1, SUMO4, SUPT4H1, SUPT5H, SUV39H1, SUV39H2, SYNCRIP, TAF1, TAF3, TAF7, TAF9B, TARDBP, TBL1X, TBL1XR1, TBR1, TBX2, TBX21, TBX22, TBX3, TCEAL7, TCERG1, TCF21, TCF25, TCF3, TCF7L1, TCF7L2, TCFL5, TCP10L, TEN1, TEN1-CDK3, TENM1, TENT4A, TENT4B, TERF1, TERF2, TFAP2A, TFAP2B, TFAP2C, TFAP4, TFDP2, TFEC, TGFB1, TGIF1, TGIF2, THAP1, THAP11, THAP5, THAP7, THRA, TIMELESS, TIMP1, TINF2, TLE1, TLE2, TLE5, TMPRSS6, TNF, TNP1, TNRC6A, TNRC6B, TNRC6C, TOB1, TP53, TP63, TPR, TRAF6, TRIB3, TRIM27, TRIM28, TRIM37, TRIM71, TRPS1, TSC1, TSHZ3, TSPO, TWIST1, TYMS, UBE2I, UBE2V1, UHRF1, UIMC1, UNK, UPF1, URI1, USP2, USP47, UXT, VDR, VEGFA, VHL, VSX2, WDR82, WDR82P1, WFS1, WNT11, WNT4, WNT5A, WT1, WWC1, WWC2, WWC3, WWP2, XCL1, XRCC5, XRCC6, YAF2, YAP1, YBX1, YEATS2, YTHDF1, YTHDF2, YTHDF3, YWHAQ, YWHAZ, YY1, ZBED2, ZBTB1, ZBTB14, ZBTB16, ZBTB18, ZBTB2, ZBTB21, ZBTB32, ZBTB33, ZBTB38, ZBTB4, ZBTB5, ZBTB7A, ZBTB8A, ZC3H12A, ZC3H4, ZC3H8, ZEB1, ZEB2, ZFHX3, ZFP36, ZFP36L1, ZFP36L2, ZFPM1, ZFPM2, ZGPAT, ZHX1, ZHX2, ZHX3, ZKSCAN3, ZMYM2, ZMYM5, ZMYND8, ZNF12, ZNF133, ZNF136, ZNF140, ZNF141, ZNF148, ZNF174, ZNF175, ZNF202, ZNF205, ZNF217, ZNF219, ZNF224, ZNF239, ZNF24, ZNF256, ZNF263, ZNF268, ZNF281, ZNF350, ZNF366, ZNF423, ZNF425, ZNF451, ZNF469, ZNF512B, ZNF519P4, ZNF536, ZNF540, ZNF589, ZNF639, ZNF653, ZNF658, ZNF675, ZNF692, ZNF703, ZNF746, ZNF750, ZNF777, ZNF827, ZNF85, ZNF91, ZNF93]",FALSE,"[BCOR, BIRC5, CDK5, CDKN1A, CREB1, CREBBP, CTNNB1, DAPK1, DDX3X, EID1, EP300, ESR1, GATA3, GLI2, GLI3, HDAC1, HDAC5, HES1, ID1, JUN, MDM2, MEF2C, MYC, NOTCH1, PBXIP1, POU5F1, PPARG, PTCH1, RELA, RUNX2, RXRA, SIRT1, SMARCA4, SPI1, SRC, SUFU, TP53]",77.93857953946586,"[BCOR, CREBBP, DDX3X, GLI2, PTCH1, SUFU, TP53]",22.061424182160476
GO:0031571,GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_25.05.2022_00h00,mitotic G1 DNA damage checkpoint signaling,"[6, 7, 8, 9, 10, 11, 12]",[Group25],3,16.666666,3.193293068532594E-4,0.04885738394854869,{Group25=2.971313981736144E-15},{Group25=6.239759361645902E-14},"[CDKN1A, MDM2, TP53]","[CASP2, CCND1, CDKN1A, CRADD, FBXO31, MDM2, MUC1, PIDD1, POLR1B, PRAP1, PRKDC, RFWD3, RPA2, RPL26, RPS27L, SDE2, TP53, WAC]",FALSE,"[CDKN1A, MDM2, TP53]",66.72326461015246,[TP53],33.27674012939886
GO:0031648,GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_25.05.2022_00h00,protein destabilization,[4],"[Group16, Group24, Group25]",4,11.111111,1.524228475472693E-4,0.025454615540393973,"{Group16=1.8903562777929357E-10, Group24=1.6683457571419606E-16, Group25=2.971313981736144E-15}","{Group16=2.457463161130816E-9, Group24=3.670360665712314E-15, Group25=6.239759361645902E-14}","[CREBBP, EP300, MDM2, SIRT1]","[BTRC, CAPN3, CDC73, CDKN2A, CREBBP, CTSH, CUL3, DERL1, EP300, FBXW11, GGA3, GSN, HTT, IRGM, ISOC2, KDM8, MDM2, MUL1, PEX2, PLK1, PRKN, PRNP, PYHIN1, RAD23A, RNF139, SENP2, SERF1A, SERF2, SIRT1, SIRT6, SLC6A4, SNCA, SOX17, SUMO1, TRIM21, UTP25]",FALSE,"[CREBBP, EP300, MDM2, SIRT1]",72.77777749043959,[CREBBP],27.222220048298663
GO:0032870,GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_25.05.2022_00h00,cellular response to hormone stimulus,"[4, 5]","[Group07, Group24]",13,5.1792827,4.55041058070195E-8,1.3150686578228635E-5,"{Group07=8.731621385973305E-12, Group24=1.6683457571419606E-16}","{Group07=1.3970594217557288E-10, Group24=3.670360665712314E-15}","[AKT1, EP300, ESR1, FOXO4, HDAC1, KMT2D, MEF2C, NOTCH1, PPARG, RELA, RXRA, SIRT1, SMARCA4]","[ABHD2, ACTN2, ADCY6, ADIPOR1, ADIPOR2, ADRA2A, ADTRP, AGTR1, AGTR2, AHCYL1, AKR1B1, AKR1C1, AKR1C2, AKR1C3, AKR1C4, AKT1, AKT2, ANXA1, APC, APPL1, AQP1, AR, AREG, ARID1A, ARID5A, ATP1A1, ATP1A2, ATP1A3, ATP1A4, ATP2B1, BCAR3, BCAS3, BMP4, BMP7, BRCA1, BRD8, C2CD5, CA2, CACNA1H, CALR, CAMK2A, CAPN10, CAV2, CHERP, CNOT1, CNOT2, CNOT9, CPEB1, CPEB2, CRHBP, CRHR1, CSNK2B, CTSB, CTSH, CTSL, CTSS, CYFIP1, CYP11B1, CYP11B2, DAB2, DAXX, DDRGK1, DDX17, DDX5, DEFA1, DEFA1A3, DEFA3, DNAAF4, ECHDC3, ENPP1, EP300, ESR1, ESR2, FOXA1, FOXC2, FOXH1, FOXO4, FOXP1, FSHR, FUT7, GAS2L1, GATA1, GCGR, GH1, GHR, GHSR, GNRHR, GOLT1A, GOLT1B, GOT1, GPER1, GPLD1, GRB14, GRB2, GSK3A, HDAC1, HDAC9, HEYL, HNRNPU, IGF2, INPP5K, INS, INSR, IRS1, IRS2, JAK2, KANK1, KANK2, KAT2B, KDM3A, KDM5D, KLF9, KMT2D, LANCL2, LATS1, LATS2, LEP, LEPR, LEPROT, LHCGR, LMO2, LMO3, MBD4, MED1, MEF2C, MINDY4, NAMPT, NCK1, NCOR1, NCOR2, NEDD4, NFKB1, NKX3-1, NODAL, NOTCH1, NR0B1, NR1H3, NR3C1, OGT, OR51E2, PADI2, PAGR1, PAK1, PARK7, PARP1, PAX8, PCK1, PDK4, PDPK1, PELP1, PHB1, PIAS2, PID1, PIK3R1, PIP4K2A, PIP4K2B, PIP4K2C, PKN1, POU4F2, PPARA, PPARG, PPARGC1B, PRKCD, PRKCQ, PRKCZ, PRKDC, PRLR, PRMT2, PROC, PTGFR, PTK2, PTPN11, PXDN, PXN, RAB31, RARA, RARRES2, RBFOX2, RELA, REST, RHOQ, RHOXF1, RNF14, RNF6, ROBO2, ROCK1, RPS6KB1, RXRA, SCAF1, SCGB2A1, SERPINB9, SFR1, SFRP1, SIRT1, SLC25A33, SLC27A4, SLC2A4, SLC30A10, SLC5A5, SLIT1, SLIT2, SLIT3, SMARCA4, SNX5, SOCS2, SORL1, SOST, SOX9, SRA1, SRARP, SSTR1, STAT3, STAT5B, SYAP1, TBC1D4, TFPI, THRA, THRB, TMF1, TNFSF4, TNS2, TRERF1, TRIM24, TRIM68, TRIP4, TSHR, UBA5, UBE2L3, UBE3A, UBR5, UCN2, UCN3, UFL1, UFM1, UFSP2, URI1, USF1, UTS2, VPS11, VPS18, VWA2, WBP2, WT1, YAP1, YWHAH, ZBTB7A, ZFP36, ZFP36L1, ZFP36L2, ZMIZ1, ZNF366]",FALSE,"[AKT1, EP300, ESR1, FOXO4, HDAC1, KMT2D, MEF2C, NOTCH1, PPARG, RELA, RXRA, SIRT1, SMARCA4]",89.67877730348633,[KMT2D],10.32122079694988
